"film_id","description","actor_id"
154,"A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia",13
162,"A Taut Tale of a Car And a Pioneer who must Conquer a Sumo Wrestler in An Abandoned Fun House",13
203,"A Fast-Paced Saga of a Pastry Chef And a Monkey who must Sink a Composer in Ancient India",13
254,"A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House",13
337,"A Fateful Story of a Lumberjack And a Car who must Escape a Boat in An Abandoned Mine Shaft",13
346,"A Emotional Reflection of a Womanizer And a Pioneer who must Face a Squirrel in Berlin",13
381,"A Intrepid Display of a Madman And a Feminist who must Pursue a Pioneer in The First Manned Space Station",13
385,"A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse",13
427,"A Taut Reflection of a Astronaut And a Squirrel who must Fight a Squirrel in A Manhattan Penthouse",13
456,"A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery",13
513,"A Fateful Reflection of a Dog And a Mad Cow who must Outrace a Teacher in An Abandoned Mine Shaft",13
515,"A Astounding Tale of a A Shark And a Moose who must Meet a Womanizer in The Sahara Desert",13
522,"A Thrilling Reflection of a Teacher And a Composer who must Find a Man in The First Manned Space Station",13
524,"A Intrepid Display of a Pastry Chef And a Cat who must Kill a A Shark in Ancient China",13
528,"A Thrilling Drama of a Girl And a Robot who must Redeem a Waitress in An Abandoned Mine Shaft",13
571,"A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory",13
588,"A Beautiful Panorama of a Boat And a Crocodile who must Outrace a Dog in Australia",13
597,"A Epic Drama of a Feminist And a Pioneer who must Sink a Composer in New Orleans",13
600,"A Awe-Inspiring Reflection of a Dog And a Student who must Kill a Car in An Abandoned Fun House",13
718,"A Intrepid Yarn of a Database Administrator And a Boat who must Outrace a Husband in Ancient India",13
729,"A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria",13
816,"A Fateful Display of a Lumberjack And a Girl who must Succumb a Mad Cow in A Manhattan Penthouse",13
817,"A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station",13
832,"A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank",13
833,"A Taut Story of a Dog And a Explorer who must Find a Astronaut in Berlin",13
843,"A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria",13
897,"A Emotional Display of a Crocodile And a Husband who must Reach a Man in Ancient Japan",13
966,"A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft",13
998,"A Fateful Yarn of a Composer And a Man who must Face a Boy in The Canadian Rockies",13
154,"A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia",14
187,"A Fanciful Documentary of a Teacher And a Dog who must Outgun a Forensic Psychologist in A Baloon Factory",14
232,"A Action-Packed Character Study of a Forensic Psychologist And a Girl who must Build a Dentist in The Outback",14
241,"A Awe-Inspiring Tale of a Butler And a Frisbee who must Vanquish a Teacher in Ancient Japan",14
253,"A Epic Reflection of a Womanizer And a Squirrel who must Discover a Husband in A Jet Boat",14
255,"A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft",14
258,"A Epic Display of a Crocodile And a Crocodile who must Confront a Dog in An Abandoned Amusement Park",14
284,"A Fanciful Panorama of a Mad Scientist And a Woman who must Pursue a Astronaut in Ancient India",14
292,"A Brilliant Documentary of a Monkey And a Car who must Conquer a Crocodile in A Shark Tank",14
370,"A Action-Packed Display of a Sumo Wrestler And a Car who must Overcome a Waitress in A Baloon Factory",14
415,"A Fateful Saga of a Waitress And a Hunter who must Outrace a Sumo Wrestler in Australia",14
417,"A Epic Display of a Hunter And a Feminist who must Sink a Car in A U-Boat",14
418,"A Emotional Drama of a Husband And a Girl who must Outgun a Composer in The First Manned Space Station",14
454,"A Epic Character Study of a Frisbee And a Moose who must Outgun a Technical Writer in A Shark Tank",14
472,"A Astounding Character Study of a Monkey And a Moose who must Outgun a Cat in A U-Boat",14
475,"A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback",14
495,"A Stunning Yarn of a Woman And a Frisbee who must Escape a Waitress in A U-Boat",14
536,"A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback",14
537,"A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat",14
612,"A Thrilling Display of a Boat And a Monkey who must Meet a Composer in Ancient China",14
688,"A Boring Character Study of a Database Administrator And a Lumberjack who must Reach a Madman in The Outback",14
759,"A Awe-Inspiring Character Study of a Boy And a Feminist who must Sink a Crocodile in Ancient China",14
764,"A Thoughtful Reflection of a Mad Scientist And a Moose who must Kill a Husband in A Baloon",14
847,"A Boring Epistle of a Crocodile And a Lumberjack who must Outgun a Moose in Ancient China",14
856,"A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico",14
890,"A Thrilling Epistle of a Boat And a Secret Agent who must Face a Boy in A Baloon",14
908,"A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert",14
919,"A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse",14
948,"A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse",14
970,"A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China",14
31,"A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat",15
89,"A Brilliant Epistle of a Teacher And a Sumo Wrestler who must Defeat a Man in An Abandoned Fun House",15
91,"A Thrilling Panorama of a Database Administrator And a Astronaut who must Challenge a Lumberjack in A Baloon",15
108,"A Lacklusture Yarn of a Feminist And a Database Administrator who must Face a Hunter in New Orleans",15
125,"A Intrepid Drama of a Frisbee And a Hunter who must Kill a Secret Agent in New Orleans",15
236,"A Boring Character Study of a Man And a Womanizer who must Succumb a Teacher in An Abandoned Amusement Park",15
275,"A Intrepid Story of a Madman And a Secret Agent who must Outrace a Astronaut in An Abandoned Amusement Park",15
280,"A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House",15
326,"A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria",15
342,"A Taut Epistle of a Feminist And a Sumo Wrestler who must Battle a Crocodile in Australia",15
414,"A Taut Reflection of a A Shark And a Dentist who must Battle a Boat in Soviet Georgia",15
445,"A Fanciful Documentary of a Boy And a Woman who must Redeem a Womanizer in A Jet Boat",15
500,"A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies",15
502,"A Unbelieveable Story of a Teacher And a Boat who must Confront a Moose in A Baloon",15
541,"A Taut Character Study of a Boy And a Robot who must Redeem a Mad Scientist in Ancient India",15
553,"A Stunning Display of a Moose And a Database Administrator who must Pursue a Composer in A Jet Boat",15
594,"A Thrilling Reflection of a Waitress And a Butler who must Battle a Butler in A Jet Boat",15
626,"A Unbelieveable Character Study of a Mad Scientist And a Astronaut who must Find a Pioneer in A Manhattan Penthouse",15
635,"A Thoughtful Drama of a Dentist And a Womanizer who must Meet a Husband in The Sahara Desert",15
745,"A Astounding Panorama of a Monkey And a Secret Agent who must Defeat a Woman in The First Manned Space Station",15
783,"A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin",15
795,"A Boring Tale of a Frisbee And a Crocodile who must Vanquish a Moose in An Abandoned Mine Shaft",15
817,"A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station",15
886,"A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station",15
924,"A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory",15
949,"A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback",15
968,"A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery",15
985,"A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station",15
80,"A Emotional Documentary of a Student And a Girl who must Build a Boat in Nigeria",16
87,"A Fateful Panorama of a Crocodile And a Boy who must Defeat a Monkey in The Gulf of Mexico",16
101,"A Fateful Character Study of a Butler And a Technical Writer who must Sink a Astronaut in Ancient Japan",16
121,"A Astounding Character Study of a Composer And a Student who must Overcome a Composer in A Monastery",16
155,"A Fanciful Documentary of a Crocodile And a Technical Writer who must Fight a A Shark in A Baloon",16
177,"A Unbelieveable Drama of a Crocodile And a Mad Cow who must Reach a Dentist in A Shark Tank",16
218,"A Taut Story of a Moose And a Squirrel who must Build a Husband in Ancient India",16
221,"A Astounding Saga of a Monkey And a Moose who must Conquer a Butler in A Shark Tank",16
267,"A Thoughtful Story of a Car And a Boy who must Find a A Shark in The Sahara Desert",16
269,"A Stunning Character Study of a Dentist And a Mad Cow who must Find a Teacher in Nigeria",16
271,"A Fateful Story of a Monkey And a Girl who must Overcome a Pastry Chef in Ancient India",16
280,"A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House",16
287,"A Thoughtful Panorama of a Hunter And a Teacher who must Reach a Mad Cow in A U-Boat",16
345,"A Fateful Display of a Cat And a Pioneer who must Challenge a Pastry Chef in A Baloon Factory",16
438,"A Beautiful Reflection of a Womanizer And a Sumo Wrestler who must Chase a Database Administrator in The Gulf of Mexico",16
453,"A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies",16
455,"A Awe-Inspiring Yarn of a Monkey And a Hunter who must Chase a Teacher in Ancient China",16
456,"A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery",16
503,"A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback",16
548,"A Insightful Story of a Teacher And a Hunter who must Face a Mad Cow in California",16
582,"A Touching Epistle of a Butler And a Boy who must Find a Mad Scientist in The Sahara Desert",16
583,"A Intrepid Story of a Sumo Wrestler And a Teacher who must Meet a A Shark in An Abandoned Fun House",16
717,"A Awe-Inspiring Reflection of a Forensic Psychologist And a Secret Agent who must Succumb a Pastry Chef in Soviet Georgia",16
758,"A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico",16
779,"A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House",16
886,"A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station",16
967,"A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat",16
96,"A Beautiful Display of a Secret Agent And a Monkey who must Battle a Sumo Wrestler in An Abandoned Mine Shaft",17
119,"A Fateful Saga of a Moose And a Car who must Pursue a Woman in A MySQL Convention",17
124,"A Intrepid Documentary of a Boat And a Crocodile who must Chase a Robot in The Sahara Desert",17
127,"A Fast-Paced Panorama of a Girl And a A Shark who must Confront a Boy in Ancient India",17
154,"A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia",17
199,"A Emotional Reflection of a Frisbee And a Boat who must Reach a Pastry Chef in An Abandoned Amusement Park",17
201,"A Lacklusture Drama of a Student And a Monkey who must Sink a Womanizer in A MySQL Convention",17
236,"A Boring Character Study of a Man And a Womanizer who must Succumb a Teacher in An Abandoned Amusement Park",17
280,"A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House",17
310,"A Insightful Panorama of a Cat And a Boat who must Defeat a Boat in The Gulf of Mexico",17
313,"A Awe-Inspiring Drama of a Technical Writer And a Composer who must Reach a Pastry Chef in A U-Boat",17
378,"A Astounding Character Study of a Secret Agent And a Robot who must Build a A Shark in Berlin",17
457,"A Thrilling Tale of a Technical Writer And a Boy who must Face a Pioneer in A Monastery",17
469,"A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon",17
478,"A Thrilling Display of a Database Administrator And a Monkey who must Overcome a Dog in An Abandoned Fun House",17
500,"A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies",17
515,"A Astounding Tale of a A Shark And a Moose who must Meet a Womanizer in The Sahara Desert",17
521,"A Fast-Paced Character Study of a Dentist And a Moose who must Defeat a Composer in The First Manned Space Station",17
573,"A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria",17
603,"A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin",17
606,"A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia",17
734,"A Boring Character Study of a Waitress And a Astronaut who must Fight a Crocodile in Ancient Japan",17
770,"A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies",17
794,"A Stunning Panorama of a Crocodile And a Womanizer who must Meet a Feminist in The Canadian Rockies",17
800,"A Epic Display of a Dog And a Boat who must Succumb a Mad Scientist in An Abandoned Mine Shaft",17
