"film_id","description","actor_id"
108,"A Lacklusture Yarn of a Feminist And a Database Administrator who must Face a Hunter in New Orleans",106
325,"A Action-Packed Epistle of a Robot And a Car who must Chase a Boat in Ancient Japan",93
662,"A Astounding Documentary of a Butler And a Cat who must Find a Frisbee in Ancient China",37
620,"A Lacklusture Reflection of a Monkey And a Squirrel who must Outrace a Womanizer in A Manhattan Penthouse",99
647,"A Thoughtful Drama of a Husband And a Secret Agent who must Pursue a Database Administrator in Ancient India",116
261,"A Emotional Display of a Boat And a Explorer who must Challenge a Madman in A MySQL Convention",77
651,"A Epic Display of a Sumo Wrestler And a Forensic Psychologist who must Build a Woman in An Abandoned Amusement Park",32
65,"A Unbelieveable Drama of a Student And a Husband who must Outrace a Sumo Wrestler in Berlin",45
574,"A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery",33
927,"A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin",161
693,"A Thrilling Epistle of a Frisbee And a Cat who must Fight a Technical Writer in Berlin",108
453,"A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies",81
906,"A Brilliant Display of a Composer And a Cat who must Succumb a A Shark in Ancient India",187
950,"A Boring Tale of a Dog And a Woman who must Meet a Dentist in California",197
425,"A Action-Packed Display of a Feminist And a Pioneer who must Pursue a Dog in A Baloon Factory",114
452,"A Emotional Epistle of a Boat And a Mad Scientist who must Outrace a Robot in An Abandoned Mine Shaft",133
414,"A Taut Reflection of a A Shark And a Dentist who must Battle a Boat in Soviet Georgia",111
834,"A Fanciful Story of a Technical Writer And a Squirrel who must Defeat a Dog in The Gulf of Mexico",68
43,"A Thrilling Yarn of a Feminist And a Hunter who must Fight a Technical Writer in A Shark Tank",161
299,"A Action-Packed Saga of a Teacher And a Frisbee who must Escape a Lumberjack in The Sahara Desert",31
126,"A Insightful Yarn of a A Shark And a Pastry Chef who must Face a Boy in A Monastery",95
299,"A Action-Packed Saga of a Teacher And a Frisbee who must Escape a Lumberjack in The Sahara Desert",60
174,"A Stunning Reflection of a Cat And a Woman who must Find a Astronaut in Ancient Japan",46
309,"A Brilliant Reflection of a Database Administrator And a Mad Cow who must Chase a Woman in The Canadian Rockies",42
109,"A Fateful Story of a Girl And a Composer who must Conquer a Husband in A Shark Tank",178
699,"A Stunning Story of a Technical Writer And a Hunter who must Succumb a Secret Agent in A Baloon",111
279,"A Lacklusture Display of a Womanizer And a Dog who must Face a Sumo Wrestler in Ancient Japan",83
634,"A Thrilling Yarn of a Feminist And a Madman who must Battle a Hunter in Berlin",98
119,"A Fateful Saga of a Moose And a Car who must Pursue a Woman in A MySQL Convention",37
921,"A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat",161
820,"A Taut Character Study of a Explorer And a Mad Cow who must Battle a Hunter in Ancient China",140
982,"A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia",93
835,"A Thrilling Documentary of a Feminist And a Feminist who must Confront a Feminist in A Baloon",93
542,"A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert",49
389,"A Touching Saga of a Robot And a Boy who must Kill a Man in Ancient Japan",81
511,"A Fanciful Yarn of a Database Administrator And a Mad Cow who must Pursue a Womanizer in Berlin",101
290,"A Fateful Display of a Waitress And a Dentist who must Reach a Butler in Nigeria",39
677,"A Intrepid Story of a Boy And a Technical Writer who must Pursue a Lumberjack in A Monastery",192
95,"A Beautiful Reflection of a Student And a Student who must Fight a Moose in Berlin",185
699,"A Stunning Story of a Technical Writer And a Hunter who must Succumb a Secret Agent in A Baloon",176
320,"A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert",42
568,"A Touching Epistle of a Squirrel And a Explorer who must Redeem a Pastry Chef in The Sahara Desert",101
31,"A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat",49
145,"A Epic Documentary of a Sumo Wrestler And a Butler who must Kill a Car in Ancient India",147
933,"A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention",173
449,"A Boring Tale of a Composer And a Mad Cow who must Defeat a Car in The Outback",23
861,"A Touching Panorama of a Lumberjack And a Frisbee who must Build a Dog in Australia",134
252,"A Epic Display of a Car And a Composer who must Overcome a Forensic Psychologist in The Gulf of Mexico",176
587,"A Boring Documentary of a Mad Cow And a Cat who must Build a Lumberjack in New Orleans",10
846,"A Fanciful Drama of a Frisbee And a Dog who must Fight a Madman in A Jet Boat",100
508,"A Insightful Story of a Man And a Feminist who must Fight a Composer in Australia",186
293,"A Touching Drama of a Dog And a Sumo Wrestler who must Conquer a Mad Scientist in Berlin",145
971,"A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention",68
880,"A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse",27
564,"A Fateful Drama of a Frisbee And a Crocodile who must Vanquish a Dog in The First Manned Space Station",89
873,"A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico",17
417,"A Epic Display of a Hunter And a Feminist who must Sink a Car in A U-Boat",187
200,"A Boring Reflection of a Dentist And a Mad Cow who must Chase a Secret Agent in A Shark Tank",9
469,"A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon",160
571,"A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory",107
463,"A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse",7
161,"A Taut Tale of a Butler And a Mad Scientist who must Build a Crocodile in Ancient China",68
628,"A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback",70
364,"A Stunning Saga of a Lumberjack And a Squirrel who must Chase a Car in The Outback",86
963,"A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria",55
451,"A Epic Documentary of a Hunter And a Dog who must Outgun a Dog in A Baloon Factory",174
512,"A Thoughtful Saga of a A Shark And a Monkey who must Outgun a Student in Ancient China",67
369,"A Unbelieveable Tale of a Dog And a Explorer who must Sink a Mad Cow in A Baloon Factory",197
458,"A Insightful Saga of a Mad Scientist And a Mad Scientist who must Kill a Astronaut in An Abandoned Fun House",149
105,"A Fanciful Drama of a Moose And a Squirrel who must Conquer a Pioneer in The Canadian Rockies",123
359,"A Astounding Reflection of a Squirrel And a Sumo Wrestler who must Sink a Dentist in Ancient Japan",71
749,"A Beautiful Epistle of a Astronaut And a Student who must Confront a Monkey in An Abandoned Fun House",1
578,"A Brilliant Documentary of a Womanizer And a Squirrel who must Find a Technical Writer in The Sahara Desert",152
377,"A Emotional Panorama of a Secret Agent And a Waitress who must Escape a Composer in Soviet Georgia",43
962,"A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China",20
347,"A Astounding Documentary of a Butler And a Explorer who must Challenge a Butler in A Monastery",103
542,"A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert",150
564,"A Fateful Drama of a Frisbee And a Crocodile who must Vanquish a Dog in The First Manned Space Station",26
5,"A Fast-Paced Documentary of a Pastry Chef And a Dentist who must Pursue a Forensic Psychologist in The Gulf of Mexico",59
925,"A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert",64
633,"A Taut Epistle of a Monkey And a Boy who must Confront a Husband in A Jet Boat",121
432,"A Amazing Documentary of a Student And a Sumo Wrestler who must Outgun a A Shark in A Shark Tank",199
190,"A Awe-Inspiring Reflection of a Squirrel And a Boat who must Outrace a Car in A Jet Boat",150
856,"A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico",23
62,"A Astounding Panorama of a Lumberjack And a Dog who must Redeem a Woman in An Abandoned Fun House",125
428,"A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention",115
952,"A Intrepid Drama of a Moose And a Boat who must Kill a Explorer in A Manhattan Penthouse",87
623,"A Intrepid Character Study of a Moose And a Waitress who must Find a A Shark in Ancient India",125
326,"A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria",166
603,"A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin",143
660,"A Fateful Display of a Technical Writer And a Butler who must Battle a Sumo Wrestler in An Abandoned Mine Shaft",143
536,"A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback",198
593,"A Awe-Inspiring Drama of a Monkey And a Composer who must Escape a Feminist in A U-Boat",56
858,"A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",4
955,"A Insightful Panorama of a Teacher And a Teacher who must Overcome a Mad Cow in An Abandoned Fun House",115
153,"A Fanciful Character Study of a Technical Writer And a Husband who must Redeem a Robot in The Outback",149
336,"A Thrilling Epistle of a Dog And a Feminist who must Kill a Madman in Berlin",168
827,"A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft",174
771,"A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House",121
659,"A Taut Epistle of a Sumo Wrestler And a Girl who must Face a Husband in Ancient Japan",106
725,"A Unbelieveable Character Study of a Cat And a Database Administrator who must Pursue a Teacher in A Monastery",67
134,"A Amazing Story of a Mad Cow And a Dog who must Kill a Husband in A Monastery",57
687,"A Intrepid Yarn of a Frisbee And a Dog who must Build a Astronaut in A Baloon Factory",42
607,"A Lacklusture Story of a Madman And a Teacher who must Kill a Frisbee in The Gulf of Mexico",115
262,"A Touching Display of a Feminist And a Dentist who must Conquer a Husband in The Gulf of Mexico",198
726,"A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California",113
513,"A Fateful Reflection of a Dog And a Mad Cow who must Outrace a Teacher in An Abandoned Mine Shaft",100
509,"A Epic Yarn of a Cat And a Madman who must Vanquish a Dentist in An Abandoned Amusement Park",189
115,"A Astounding Drama of a Crocodile And a Mad Cow who must Build a Robot in A Jet Boat",45
879,"A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat",200
571,"A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory",173
70,"A Astounding Drama of a Astronaut And a Cat who must Discover a Woman in The First Manned Space Station",104
574,"A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery",84
44,"A Fast-Paced Panorama of a Technical Writer And a Mad Scientist who must Find a Feminist in An Abandoned Mine Shaft",193
631,"A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria",185
996,"A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station",163
825,"A Lacklusture Drama of a Forensic Psychologist And a Car who must Redeem a Man in A Manhattan Penthouse",44
392,"A Beautiful Panorama of a Pastry Chef And a A Shark who must Battle a Pioneer in Soviet Georgia",63
58,"A Fateful Display of a Womanizer And a Mad Scientist who must Outgun a A Shark in Soviet Georgia",28
233,"A Touching Reflection of a Mad Scientist And a Boat who must Face a Moose in A Shark Tank",71
641,"A Astounding Documentary of a Butler And a Womanizer who must Face a Dog in A U-Boat",97
923,"A Taut Documentary of a Waitress And a Mad Scientist who must Battle a Technical Writer in New Orleans",86
286,"A Astounding Character Study of a Boat And a Secret Agent who must Find a Mad Cow in The Sahara Desert",30
684,"A Epic Saga of a Cat And a Squirrel who must Outgun a Robot in A U-Boat",161
665,"A Thrilling Documentary of a Composer And a Secret Agent who must Succumb a Cat in Berlin",5
338,"A Beautiful Documentary of a Woman And a Pioneer who must Pursue a Mad Scientist in A Shark Tank",125
822,"A Fast-Paced Display of a Robot And a Butler who must Defeat a Butler in A MySQL Convention",145
951,"A Epic Tale of a Squirrel And a Hunter who must Conquer a Boy in An Abandoned Mine Shaft",62
160,"A Epic Tale of a Pioneer And a Hunter who must Escape a Girl in A U-Boat",178
811,"A Intrepid Drama of a Teacher And a Butler who must Build a Pastry Chef in Berlin",5
212,"A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat",41
972,"A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan",196
420,"A Fast-Paced Reflection of a Technical Writer And a Student who must Fight a Boy in The Canadian Rockies",136
239,"A Brilliant Character Study of a Database Administrator And a Monkey who must Succumb a Astronaut in New Orleans",107
